propertyCode,address,url
93304615,Calle Santa Genoveva Torres,https://www.idealista.com/inmueble/93304615/
93176793,Calle del Pare Lluís Navarro,https://www.idealista.com/inmueble/93176793/
92851757,Avenida Mare Nostrum,https://www.idealista.com/inmueble/92851757/
90553030,Calle de Méndez Núñez,https://www.idealista.com/inmueble/90553030/
88278274,Paseo Serra d 'Espadá,https://www.idealista.com/inmueble/88278274/
86742165,Calle Cirilo Amorós,https://www.idealista.com/inmueble/86742165/
86718014,Colón,https://www.idealista.com/inmueble/86718014/
95756131,barrio Mestalla,https://www.idealista.com/inmueble/95756131/
95678223,Avenida de Burjassot,https://www.idealista.com/inmueble/95678223/
95654855,Calle de Balmes,https://www.idealista.com/inmueble/95654855/
95618985,Blasco Ibañez,https://www.idealista.com/inmueble/95618985/
95524120,Avenida de Burjassot,https://www.idealista.com/inmueble/95524120/
92035469,Calle de l'Arquitecte Alfaro,https://www.idealista.com/inmueble/92035469/
95375128,Calle ANTONI REIG I VENTURA,https://www.idealista.com/inmueble/95375128/
95347958,Calle del Cura Planelles,https://www.idealista.com/inmueble/95347958/
95350270,Olimpia Arozena Torres,https://www.idealista.com/inmueble/95350270/
95318700,Calle dels Adreçadors,https://www.idealista.com/inmueble/95318700/
95121293,Calle del Literat Gabriel Miró,https://www.idealista.com/inmueble/95121293/
94836832,Calle Abén al Abbar,https://www.idealista.com/inmueble/94836832/
94554876,Archiduque Carlos,https://www.idealista.com/inmueble/94554876/
94180479,Calle de Pérez Pujol,https://www.idealista.com/inmueble/94180479/
93204538,Calle Calderón de la Barca,https://www.idealista.com/inmueble/93204538/
91610708,Avenida del Cardenal Benlloch,https://www.idealista.com/inmueble/91610708/
95760179,barrio Morvedre,https://www.idealista.com/inmueble/95760179/
95731588,barrio La Vega Baixa,https://www.idealista.com/inmueble/95731588/
95659795,barrio Albors,https://www.idealista.com/inmueble/95659795/
95621182,Calle Pere Cabanes,https://www.idealista.com/inmueble/95621182/
95573398,ALCALDE ALBORS,https://www.idealista.com/inmueble/95573398/
95398892,Calle de Alboraya,https://www.idealista.com/inmueble/95398892/
94415028,Maestro Sosa,https://www.idealista.com/inmueble/94415028/
94323522,Calle Poeta Artola,https://www.idealista.com/inmueble/94323522/
39691931,barrio El Mercat,https://www.idealista.com/inmueble/39691931/
95752823,barrio Morvedre,https://www.idealista.com/inmueble/95752823/
89731792,La Constitución - Canaleta,https://www.idealista.com/inmueble/89731792/
95624997,barrio Mont-Olivet,https://www.idealista.com/inmueble/95624997/
95623515,barrio La Creu del Grau,https://www.idealista.com/inmueble/95623515/
92481976,"Calle Barraca, 163",https://www.idealista.com/inmueble/92481976/
95613072,"Rubén Vela, 74",https://www.idealista.com/inmueble/95613072/
95594411,Calle de Don Juan de Austria,https://www.idealista.com/inmueble/95594411/
95583431,Calle Alfahuir,https://www.idealista.com/inmueble/95583431/
95572805,"Calle Filipinas, 13",https://www.idealista.com/inmueble/95572805/
95546630,barrio Patraix,https://www.idealista.com/inmueble/95546630/
95543630,barrio Nou Campanar,https://www.idealista.com/inmueble/95543630/
95395755,"Calle Escultor Jose Capuz, 3",https://www.idealista.com/inmueble/95395755/
95378060,Calle dels Sants Just i Pastor,https://www.idealista.com/inmueble/95378060/
95695653,Calle Carmen Crespo,https://www.idealista.com/inmueble/95695653/
95695101,GIBRALTAR,https://www.idealista.com/inmueble/95695101/
95619832,barrio La Seu,https://www.idealista.com/inmueble/95619832/
95679327,barrio El Pilar,https://www.idealista.com/inmueble/95679327/
95670950,Calle de l'Hospital,https://www.idealista.com/inmueble/95670950/
83110818,barrio Nou Moles,https://www.idealista.com/inmueble/83110818/
95665702,País Valenciá,https://www.idealista.com/inmueble/95665702/
95653848,Calle de Conchita Piquer,https://www.idealista.com/inmueble/95653848/
95648810,Calle Brasil,https://www.idealista.com/inmueble/95648810/
95648365,Calle de Berni y Català,https://www.idealista.com/inmueble/95648365/
95616617,"Pechina, 66",https://www.idealista.com/inmueble/95616617/
95557795,Calle Salvador Giner,https://www.idealista.com/inmueble/95557795/
95498873,Calle la Guardia Civil,https://www.idealista.com/inmueble/95498873/
95437324,"Avenida de Francia, 55",https://www.idealista.com/inmueble/95437324/
95431375,barrio La Llum,https://www.idealista.com/inmueble/95431375/
95428178,Calle de l'Hospital,https://www.idealista.com/inmueble/95428178/
37293507,"Calle del mar, 5",https://www.idealista.com/inmueble/37293507/
95382420,"Calle Escultor José Capuz, 10",https://www.idealista.com/inmueble/95382420/
86289934,Calle de Don Juan de Austria,https://www.idealista.com/inmueble/86289934/
95214462,Calle del Triador,https://www.idealista.com/inmueble/95214462/
95200218,barrio En Corts,https://www.idealista.com/inmueble/95200218/
39431179,barrio Mestalla,https://www.idealista.com/inmueble/39431179/
95168852,Calle del Doctor Gil i Morte,https://www.idealista.com/inmueble/95168852/
94963074,barrio Vara de Quart,https://www.idealista.com/inmueble/94963074/
85139820,"Calle de las Monjas de Santa Catalina, Valencia s/n Valencia",https://www.idealista.com/inmueble/85139820/
83755688,"Calle Rosario, 10",https://www.idealista.com/inmueble/83755688/
94177536,"Calle de Esteban Ballester, 12",https://www.idealista.com/inmueble/94177536/
95698509,OLIMPIA AROCENA TORRES,https://www.idealista.com/inmueble/95698509/
95698476,Santa Genoveva Torres,https://www.idealista.com/inmueble/95698476/
91396256,Calle de Don Juan de Austria,https://www.idealista.com/inmueble/91396256/
95693940,Avenida MALVARROSA,https://www.idealista.com/inmueble/95693940/
88445939,Calle de la Reina,https://www.idealista.com/inmueble/88445939/
95630345,Calle Pintor Orrente,https://www.idealista.com/inmueble/95630345/
34356677,Calle de fontanars dels alforins,https://www.idealista.com/inmueble/34356677/
95544188,Calle columbretes,https://www.idealista.com/inmueble/95544188/
95467058,Malvarrosa,https://www.idealista.com/inmueble/95467058/
83217236,"Calle Barraca, Valencia, 1",https://www.idealista.com/inmueble/83217236/
95225120,"Calle Eixarchs, 20",https://www.idealista.com/inmueble/95225120/
95223952,"Calle Santa Genoveva Torres, 2",https://www.idealista.com/inmueble/95223952/
91364521,"Calle d'En Llopis, 2",https://www.idealista.com/inmueble/91364521/
95098355,"Mediterrani, 17",https://www.idealista.com/inmueble/95098355/
95087455,barrio Campanar,https://www.idealista.com/inmueble/95087455/
83879204,"Calle Barraca, Valencia, 67",https://www.idealista.com/inmueble/83879204/
94380167,"peris y valero, 90",https://www.idealista.com/inmueble/94380167/
87768803,"Calle de San Rafael, 34",https://www.idealista.com/inmueble/87768803/
93258720,"Calle Mendizábal, 31",https://www.idealista.com/inmueble/93258720/
30858719,"Avenida de Pérez Galdós, 77",https://www.idealista.com/inmueble/30858719/
88845136,"AV. DEL PUERTO, 231",https://www.idealista.com/inmueble/88845136/
95753685,barrio Sant Pau,https://www.idealista.com/inmueble/95753685/
95740872,ARQUITECTO ARNAU,https://www.idealista.com/inmueble/95740872/
34305287,Calle d'astúries,https://www.idealista.com/inmueble/34305287/
95653759,reina,https://www.idealista.com/inmueble/95653759/
95640253,Calle de Vicent Sancho Tello,https://www.idealista.com/inmueble/95640253/
95615771,Calle de Pedro Cabanes,https://www.idealista.com/inmueble/95615771/
95613736,Calle de Matías Perelló,https://www.idealista.com/inmueble/95613736/
95592803,Zona Aragón s/n,https://www.idealista.com/inmueble/95592803/
89423896,Paseo ALAMEDA,https://www.idealista.com/inmueble/89423896/
95538457,Calle de la Marina Baixa,https://www.idealista.com/inmueble/95538457/
88838103,Calle de Tramoyeres,https://www.idealista.com/inmueble/88838103/
95518289,hospital,https://www.idealista.com/inmueble/95518289/
95517827,"Calle Santa Genoveva Torres, 2",https://www.idealista.com/inmueble/95517827/
90502608,Calle de Xulilla,https://www.idealista.com/inmueble/90502608/
95407958,Calle Antonio Ponz,https://www.idealista.com/inmueble/95407958/
95343949,barrio El Mercat,https://www.idealista.com/inmueble/95343949/
95114770,Calle Antonio Ponz,https://www.idealista.com/inmueble/95114770/
95082959,Avenida del Port,https://www.idealista.com/inmueble/95082959/
94918617,Avenida del Primado Reig,https://www.idealista.com/inmueble/94918617/
94810445,Calle Don Juan de Austria,https://www.idealista.com/inmueble/94810445/
94153848,Calle del Pintor Maella,https://www.idealista.com/inmueble/94153848/
35545532,barrio Sant Francesc,https://www.idealista.com/inmueble/35545532/
33851575,barrio Ciutat de les Arts i de les Ciencies,https://www.idealista.com/inmueble/33851575/
95757387,Calle de Rodrigo de Pertegás,https://www.idealista.com/inmueble/95757387/
95756037,Avenida del Puerto,https://www.idealista.com/inmueble/95756037/
95750606,barrio Morvedre,https://www.idealista.com/inmueble/95750606/
94271065,barrio Russafa,https://www.idealista.com/inmueble/94271065/
95735124,barrio Torrefiel,https://www.idealista.com/inmueble/95735124/
95728924,barrio Malilla,https://www.idealista.com/inmueble/95728924/
95717896,barrio Russafa,https://www.idealista.com/inmueble/95717896/
95702179,barrio La Petxina,https://www.idealista.com/inmueble/95702179/
95693949,"Calle de Higinio Noja, 25",https://www.idealista.com/inmueble/95693949/
95661203,barrio Exposició,https://www.idealista.com/inmueble/95661203/
95660905,barrio El Cabanyal-El Canyamelar,https://www.idealista.com/inmueble/95660905/
95659615,barrio Penya-Roja,https://www.idealista.com/inmueble/95659615/
95583614,barrio Safranar,https://www.idealista.com/inmueble/95583614/
95600674,barrio En Corts,https://www.idealista.com/inmueble/95600674/
95600669,barrio El Cabanyal-El Canyamelar,https://www.idealista.com/inmueble/95600669/
95600524,barrio Sant Pau,https://www.idealista.com/inmueble/95600524/
95600405,barrio Fonteta de Sant Lluìs,https://www.idealista.com/inmueble/95600405/
95599826,barrio Benimaclet,https://www.idealista.com/inmueble/95599826/
95597797,barrio Malilla,https://www.idealista.com/inmueble/95597797/
95564979,barrio Playa de la Malvarrosa,https://www.idealista.com/inmueble/95564979/
95564773,barrio Penya-Roja,https://www.idealista.com/inmueble/95564773/
95542276,barrio Sant Antoni,https://www.idealista.com/inmueble/95542276/
95527710,barrio Mont-Olivet,https://www.idealista.com/inmueble/95527710/
95514579,barrio Sant Antoni,https://www.idealista.com/inmueble/95514579/
95511446,Musico peydro,https://www.idealista.com/inmueble/95511446/
95054431,barrio Beteró,https://www.idealista.com/inmueble/95054431/
83826654,barrio Sant Francesc,https://www.idealista.com/inmueble/83826654/
90996686,barrio Sant Francesc,https://www.idealista.com/inmueble/90996686/
95756034,LUIS OLIAG,https://www.idealista.com/inmueble/95756034/
95756451,blanquearías,https://www.idealista.com/inmueble/95756451/
95749780,barrio Morvedre,https://www.idealista.com/inmueble/95749780/
95730251,Calle Bisbe Albalat,https://www.idealista.com/inmueble/95730251/
92394097,Gran Vía del Marqués del Turia,https://www.idealista.com/inmueble/92394097/
95720462,barrio Trinitat,https://www.idealista.com/inmueble/95720462/
95065195,Calle de l'Arxiduc Carles,https://www.idealista.com/inmueble/95065195/
95556996,barrio Sant Francesc,https://www.idealista.com/inmueble/95556996/
95541130,barrio El Cabanyal-El Canyamelar,https://www.idealista.com/inmueble/95541130/
95499377,Los Juzgados,https://www.idealista.com/inmueble/95499377/
789418,barrio Sant Llorenç,https://www.idealista.com/inmueble/789418/
95277861,barrio El Pla del Remei,https://www.idealista.com/inmueble/95277861/
95258788,Avenida arocena torres s/n,https://www.idealista.com/inmueble/95258788/
84147943,"Barraca, 266",https://www.idealista.com/inmueble/84147943/
85469593,Calle Acequia Cadena,https://www.idealista.com/inmueble/85469593/
26898170,"Calle Almas, 5",https://www.idealista.com/inmueble/26898170/
92221641,Calle Reverendo José Pinazo,https://www.idealista.com/inmueble/92221641/
37593815,Avenida Mare Nostrum,https://www.idealista.com/inmueble/37593815/
84053387,barrio La Petxina,https://www.idealista.com/inmueble/84053387/
95590327,barrio Malilla,https://www.idealista.com/inmueble/95590327/
95589987,Calle de la Reina,https://www.idealista.com/inmueble/95589987/
86441796,GUILLEM DE CASTRO,https://www.idealista.com/inmueble/86441796/
95450799,Cardenal Benlloch,https://www.idealista.com/inmueble/95450799/
95304264,cardenall benlloch,https://www.idealista.com/inmueble/95304264/
95289740,Olimpia Arozena Torres,https://www.idealista.com/inmueble/95289740/
91587605,"Calle de la Visitación, 3",https://www.idealista.com/inmueble/91587605/
95225073,"Calle Eixarchs, 20",https://www.idealista.com/inmueble/95225073/
95166323,barrio Mont-Olivet,https://www.idealista.com/inmueble/95166323/
90884155,"Obispos San Jerónimo, 5",https://www.idealista.com/inmueble/90884155/
39088244,barrio Benicalap,https://www.idealista.com/inmueble/39088244/
94937768,barrio L'Hort de Senabre,https://www.idealista.com/inmueble/94937768/
94843297,barrio Malilla,https://www.idealista.com/inmueble/94843297/
94535685,Calle de Sueca,https://www.idealista.com/inmueble/94535685/
93738244,"Calle El Santo Caliz, 1",https://www.idealista.com/inmueble/93738244/
92893033,Calle de Mossèn Femades,https://www.idealista.com/inmueble/92893033/
92097360,"Calle Doctor Lluch, 199",https://www.idealista.com/inmueble/92097360/
91774613,"C/Salvador, 7",https://www.idealista.com/inmueble/91774613/
91693198,"Avenida de Peris i Valero, 99",https://www.idealista.com/inmueble/91693198/
91278658,"Avenida Tres Forques, 8",https://www.idealista.com/inmueble/91278658/
95674539,Calle Buen Orden,https://www.idealista.com/inmueble/95674539/
95641955,Olimpia Arozena Torres,https://www.idealista.com/inmueble/95641955/
95634723,Calle Islas Canarias,https://www.idealista.com/inmueble/95634723/
37635062,Gran Via del Marqués del Túria,https://www.idealista.com/inmueble/37635062/
95601964,Calle del Padre Esteban Pernet,https://www.idealista.com/inmueble/95601964/
95572587,Pintor Maella,https://www.idealista.com/inmueble/95572587/
95556839,padre esteban pernet,https://www.idealista.com/inmueble/95556839/
95514598,Avenida de la Malvarrosa,https://www.idealista.com/inmueble/95514598/
95512047,Av.Cortes Valencianas,https://www.idealista.com/inmueble/95512047/
91223569,"Calle de la Reina, Cabanyal",https://www.idealista.com/inmueble/91223569/
95468210,Calle doctor lluch,https://www.idealista.com/inmueble/95468210/
95468159,Calle Doctor Lluch,https://www.idealista.com/inmueble/95468159/
95316492,Calle Rector Zaragoza,https://www.idealista.com/inmueble/95316492/
95193755,Calle de la Serrania,https://www.idealista.com/inmueble/95193755/
90114798,Calle dels Jofrens,https://www.idealista.com/inmueble/90114798/
95097256,Calle de Baix,https://www.idealista.com/inmueble/95097256/
94926442,barrio Benimaclet,https://www.idealista.com/inmueble/94926442/
89258673,Calle del Doctor Lluch,https://www.idealista.com/inmueble/89258673/
89630218,Calle del Doctor Lluch,https://www.idealista.com/inmueble/89630218/
86224343,"Calle Balmes, 21",https://www.idealista.com/inmueble/86224343/
91135911,Calle del Periodista Gil Sumbiela,https://www.idealista.com/inmueble/91135911/
95659724,barrio El Pilar,https://www.idealista.com/inmueble/95659724/
95655093,Calle del Mar,https://www.idealista.com/inmueble/95655093/
95605631,Plaza Clara Campoamor,https://www.idealista.com/inmueble/95605631/
95581022,Benimàmet,https://www.idealista.com/inmueble/95581022/
95581011,Calle de Vicent Sancho Tello,https://www.idealista.com/inmueble/95581011/
95567636,"Calle Creu Roja, 1",https://www.idealista.com/inmueble/95567636/
88814052,juan verdeguer s/n,https://www.idealista.com/inmueble/88814052/
95553657,barrio Trinitat,https://www.idealista.com/inmueble/95553657/
38166412,Avenida del Cid,https://www.idealista.com/inmueble/38166412/
95511345,Calle de na Jordana,https://www.idealista.com/inmueble/95511345/
95475115,Calle Escultor José Capuz,https://www.idealista.com/inmueble/95475115/
95469966,Calle del Historiador Sanchis Sivera,https://www.idealista.com/inmueble/95469966/
95450746,Olimpia Arozena Torres,https://www.idealista.com/inmueble/95450746/
95343951,olimpia arozena torres,https://www.idealista.com/inmueble/95343951/
95337064,Calle del Rincón de Ademuz,https://www.idealista.com/inmueble/95337064/
95289384,"Calle Creu Roja, 1",https://www.idealista.com/inmueble/95289384/
95166048,Calle Carrícola,https://www.idealista.com/inmueble/95166048/
95016720,Calle Santander,https://www.idealista.com/inmueble/95016720/
94919729,Calle Santa Genoveva Torres,https://www.idealista.com/inmueble/94919729/
94442430,Calle de Josep Benlliure,https://www.idealista.com/inmueble/94442430/
92694137,Calle del Almirante Cadarso,https://www.idealista.com/inmueble/92694137/
92088811,Mare Nostrum,https://www.idealista.com/inmueble/92088811/
86499441,Calle de Salvà,https://www.idealista.com/inmueble/86499441/
86189856,Calle de l'Impressor Lambert Palmart,https://www.idealista.com/inmueble/86189856/
95752159,"Calle Pepita, Morvedre, Saidia",https://www.idealista.com/inmueble/95752159/
95736688,Calle San Juan Bosco,https://www.idealista.com/inmueble/95736688/
95698594,"Calle Pare Rico, 16",https://www.idealista.com/inmueble/95698594/
95622461,"Calle De OLIMPIA AROCENA TORRES, 2",https://www.idealista.com/inmueble/95622461/
35031166,Calle de l'alcalde albors,https://www.idealista.com/inmueble/35031166/
95732836,Calle de Pedro Cabanes,https://www.idealista.com/inmueble/95732836/
95730978,Calle del Marqués de Montortal,https://www.idealista.com/inmueble/95730978/
95728888,Avenida de las Cortes Valencianas,https://www.idealista.com/inmueble/95728888/
95728060,Paseo Serra d 'Espadá,https://www.idealista.com/inmueble/95728060/
95727892,barrio Barrio de Favara,https://www.idealista.com/inmueble/95727892/
95725786,"Calle Peris Celda, 13",https://www.idealista.com/inmueble/95725786/
95724488,barrio El Grau,https://www.idealista.com/inmueble/95724488/
95722025,Calle de Matias Perelló,https://www.idealista.com/inmueble/95722025/
95720031,"Calle CARRICOLA, 7",https://www.idealista.com/inmueble/95720031/
95718490,"Calle de Calatrava, 3",https://www.idealista.com/inmueble/95718490/
95710428,pedro cabanes,https://www.idealista.com/inmueble/95710428/
95706903,Calle Andarella,https://www.idealista.com/inmueble/95706903/
95703193,barrio Benimaclet,https://www.idealista.com/inmueble/95703193/
95702707,barrio El Mercat,https://www.idealista.com/inmueble/95702707/
95702413,Calle Carrícola,https://www.idealista.com/inmueble/95702413/
95105202,Calle Padre Luis Navarro,https://www.idealista.com/inmueble/95105202/
94938078,Paseo Serra d 'Espadá,https://www.idealista.com/inmueble/94938078/
34295275,"doctor berenguer ferrer, 2",https://www.idealista.com/inmueble/34295275/
87495590,Calle Mendoza,https://www.idealista.com/inmueble/87495590/
95105178,Calle del Progreso,https://www.idealista.com/inmueble/95105178/
95105168,Calle Padre Luis Navarro,https://www.idealista.com/inmueble/95105168/
91820125,"Estrella, 20  ",https://www.idealista.com/inmueble/91820125/
93929757,"Avenida Maestro Rodrigo, 41",https://www.idealista.com/inmueble/93929757/
92521930,Calle de la Pau,https://www.idealista.com/inmueble/92521930/
95501277,Blasco Ibañez,https://www.idealista.com/inmueble/95501277/
95425609,barrio Soternes,https://www.idealista.com/inmueble/95425609/
95235861,Calle Santa Genoveva Torres,https://www.idealista.com/inmueble/95235861/
95235298,Calle Santa Genoveva Torres,https://www.idealista.com/inmueble/95235298/
94758490,MAESTRO GOZALBO s/n,https://www.idealista.com/inmueble/94758490/
95730965,Calle de Cadis,https://www.idealista.com/inmueble/95730965/
94595637,Calle dels Vivons,https://www.idealista.com/inmueble/94595637/
95718567,Calle de Castelló,https://www.idealista.com/inmueble/95718567/
89301605,Avenida Mare Nostrum,https://www.idealista.com/inmueble/89301605/
88146295,Avenida Vicente Blasco Ibáñez Novelista,https://www.idealista.com/inmueble/88146295/
95644198,Calle de Rodrigo de Pertegás,https://www.idealista.com/inmueble/95644198/
95601674,"Calle Músico Martínez Coll, 1",https://www.idealista.com/inmueble/95601674/
95542571,Calle de Sant Ignasi de Loiola,https://www.idealista.com/inmueble/95542571/
30340613,Calle de l'Explorador Andrés,https://www.idealista.com/inmueble/30340613/
95753959,Calle de Sant Ignasi de Loiola,https://www.idealista.com/inmueble/95753959/
95736075,Calle Sueca,https://www.idealista.com/inmueble/95736075/
95724464,Calle de Tramoyeres,https://www.idealista.com/inmueble/95724464/
94873995,Calle Colón,https://www.idealista.com/inmueble/94873995/
94856277,Calle San Vicente Martir,https://www.idealista.com/inmueble/94856277/
94808346,Calle del Músic Peydró,https://www.idealista.com/inmueble/94808346/
94444939,Calle de la Pau,https://www.idealista.com/inmueble/94444939/
95568819,"Calle Doctor Domagk, 3",https://www.idealista.com/inmueble/95568819/
95663587,"Calle Santa Genoveva Torres, 21",https://www.idealista.com/inmueble/95663587/
95724972,Avenida de Peris i Valero,https://www.idealista.com/inmueble/95724972/
95709887,barrio El Pla del Remei,https://www.idealista.com/inmueble/95709887/
90142221,barrio Gran Vía,https://www.idealista.com/inmueble/90142221/
95566027,"Calle Olimpia alocena torres, 2",https://www.idealista.com/inmueble/95566027/
95421127,barrio Penya-Roja,https://www.idealista.com/inmueble/95421127/
95420725,barrio Penya-Roja,https://www.idealista.com/inmueble/95420725/
95431484,barrio Sant Francesc,https://www.idealista.com/inmueble/95431484/
95368443,barrio Russafa,https://www.idealista.com/inmueble/95368443/
95303322,barrio Nou Moles,https://www.idealista.com/inmueble/95303322/
95232626,barrio Nou Moles,https://www.idealista.com/inmueble/95232626/
95230531,barrio Benimaclet,https://www.idealista.com/inmueble/95230531/
95221161,barrio Benimaclet,https://www.idealista.com/inmueble/95221161/
30739402,barrio Arrancapins,https://www.idealista.com/inmueble/30739402/
95154500,barrio Benimaclet,https://www.idealista.com/inmueble/95154500/
95096759,barrio Sant Llorenç,https://www.idealista.com/inmueble/95096759/
95096708,barrio Penya-Roja,https://www.idealista.com/inmueble/95096708/
94922415,barrio Nou Campanar,https://www.idealista.com/inmueble/94922415/
94761288,barrio El Pla del Remei,https://www.idealista.com/inmueble/94761288/
94584666,barrio El Carme,https://www.idealista.com/inmueble/94584666/
94220786,barrio El Carme,https://www.idealista.com/inmueble/94220786/
92786553,barrio El Pilar,https://www.idealista.com/inmueble/92786553/
81888074,danzas,https://www.idealista.com/inmueble/81888074/
95753185,Calle del Vinalopó,https://www.idealista.com/inmueble/95753185/
91236759,Calle de Játiva,https://www.idealista.com/inmueble/91236759/
95621015,barrio Exposició,https://www.idealista.com/inmueble/95621015/
95585901,"Avenida Ausiás March, En Corts",https://www.idealista.com/inmueble/95585901/
95544268,barrio Mestalla,https://www.idealista.com/inmueble/95544268/
95500031,barrio El Cabanyal-El Canyamelar,https://www.idealista.com/inmueble/95500031/
95499204,barrio El Cabanyal-El Canyamelar,https://www.idealista.com/inmueble/95499204/
94063849,Calle Hermanos Villalonga s/n,https://www.idealista.com/inmueble/94063849/
91693117,"Avenida de Peris i Valero, 99",https://www.idealista.com/inmueble/91693117/
91542898,"Avenida de Peris i Valero, 99",https://www.idealista.com/inmueble/91542898/
91169549,barrio El Grau,https://www.idealista.com/inmueble/91169549/
95649036,Calle de La Marina,https://www.idealista.com/inmueble/95649036/
95628248,Calle Río Segre,https://www.idealista.com/inmueble/95628248/
95563867,Plaza de Nou Moles,https://www.idealista.com/inmueble/95563867/
95561057,Calle de la salut,https://www.idealista.com/inmueble/95561057/
